ANO,MS,DI,HR,1200535,1200579,1210762
2018,4,25,4,-990.0,.0,.0
2018,4,25,5,-990.0,.0,.0
2018,4,25,6,-990.0,4.2,.9
2018,4,25,7,-990.0,254.8,190.4
2018,4,25,8,-990.0,924.9,758.2
2018,4,25,9,-990.0,1726.4,1477.4
2018,4,25,10,-990.0,2454.5,2118.4
2018,4,25,11,-990.0,3047.9,2676.0
2018,4,25,12,-990.0,3421.7,3023.1
2018,4,25,13,-990.0,3562.1,3174.1
2018,4,25,14,-990.0,3461.6,3139.8
2018,4,25,15,-990.0,3116.5,2886.9
2018,4,25,16,-990.0,2574.1,2434.7
2018,4,25,17,-990.0,1891.7,1817.0
2018,4,25,18,-990.0,1096.3,1087.6
2018,4,25,19,-990.0,401.2,419.1
2018,4,25,20,-990.0,21.8,25.8
2018,4,25,21,-990.0,.0,.0
2018,4,25,22,-990.0,.0,.0
2018,4,25,23,-990.0,.0,.0
2018,4,26,0,-990.0,.0,.0
2018,4,26,1,-990.0,.0,.0
2018,4,26,2,-990.0,.0,.0
2018,4,26,3,-990.0,.0,.0
2018,4,26,4,-990.0,.0,.0
2018,4,26,5,-990.0,.0,.0
2018,4,26,6,-990.0,6.1,1.5
2018,4,26,7,-990.0,313.0,233.6
2018,4,26,8,-990.0,1075.5,895.0
2018,4,26,9,-990.0,1891.7,1631.4
2018,4,26,10,-990.0,2630.9,2284.0
2018,4,26,11,-990.0,3196.4,2815.3
2018,4,26,12,-990.0,3610.5,3190.4
2018,4,26,13,-990.0,3733.3,3332.8
2018,4,26,14,-990.0,3639.2,3305.3
2018,4,26,15,-990.0,3324.6,3077.3
2018,4,26,16,-990.0,2795.6,2652.4
2018,4,26,17,-990.0,2102.9,2054.5
2018,4,26,18,-990.0,1269.9,1288.4
2018,4,26,19,-990.0,463.8,483.0
2018,4,26,20,-990.0,17.2,15.1
2018,4,26,21,-990.0,.0,.0
2018,4,26,22,-990.0,.0,.0
2018,4,26,23,-990.0,.0,.0
2018,4,27,0,-990.0,.0,.0
2018,4,27,1,-990.0,.0,.0
2018,4,27,2,-990.0,.0,.0
2018,4,27,3,-990.0,.0,.0
2018,4,27,4,-990.0,.0,.0
2018,4,27,5,-990.0,.0,.0
2018,4,27,6,-990.0,8.3,3.4
2018,4,27,7,-990.0,388.1,295.4
2018,4,27,8,-990.0,1282.1,1004.5
2018,4,27,9,-990.0,641.6,575.6
2018,4,27,10,-990.0,1377.8,1170.8
2018,4,27,11,-990.0,1776.0,1585.3
2018,4,27,12,-990.0,1813.6,1949.3
2018,4,27,13,-990.0,2685.4,2401.7
2018,4,27,14,-990.0,2271.0,1651.4
2018,4,27,15,-990.0,1600.9,2510.7
2018,4,27,16,-990.0,1540.0,2211.4
2018,4,27,17,-990.0,1934.4,1941.9
2018,4,27,18,-990.0,1208.9,1151.3
2018,4,27,19,-990.0,353.8,609.4
2018,4,27,20,-990.0,17.2,16.9
2018,4,27,21,-990.0,.0,.0
2018,4,27,22,-990.0,.0,.0
2018,4,27,23,-990.0,.0,.0
2018,4,28,0,-990.0,.0,.0
2018,4,28,1,-990.0,.0,.4
2018,4,28,2,-990.0,.0,.0
2018,4,28,3,-990.0,.0,.0
2018,4,28,4,-990.0,.0,.0
2018,4,28,5,-990.0,.0,.0
2018,4,28,6,-990.0,10.0,3.0
2018,4,28,7,-990.0,230.9,231.8
2018,4,28,8,-990.0,1183.9,1010.8
2018,4,28,9,-990.0,1921.2,1699.4
2018,4,28,10,-990.0,2205.4,2196.9
2018,4,28,11,-990.0,1662.6,3001.8
2018,4,28,12,-990.0,2421.4,3099.5
2018,4,28,13,-990.0,1115.1,2173.3
2018,4,28,14,-990.0,3130.0,2832.9
2018,4,28,15,-990.0,561.1,342.9
2018,4,28,16,-990.0,595.5,536.3
2018,4,28,17,-990.0,450.2,342.7
2018,4,28,18,-990.0,473.1,561.3
2018,4,28,19,-990.0,197.7,230.2
2018,4,28,20,-990.0,40.7,41.2
2018,4,28,21,-990.0,.0,.0
2018,4,28,22,-990.0,.0,.0
2018,4,28,23,-990.0,.0,.0
2018,4,29,0,-990.0,.0,.4
2018,4,29,1,-990.0,.0,.0
2018,4,29,2,-990.0,.0,.0
2018,4,29,3,-990.0,.0,.1
2018,4,29,4,-990.0,.0,.0
2018,4,29,5,-990.0,.0,.4
2018,4,29,6,-990.0,8.4,6.0
2018,4,29,7,-990.0,322.3,338.1
2018,4,29,8,-990.0,1081.6,938.4
2018,4,29,9,-990.0,1498.7,1309.3
2018,4,29,10,-990.0,1445.5,1298.0
2018,4,29,11,-990.0,2070.4,1925.2
2018,4,29,12,-990.0,3104.0,2551.4
2018,4,29,13,-990.0,3353.0,3623.4
2018,4,29,14,-990.0,2843.5,3475.3
2018,4,29,15,-990.0,3359.4,2379.4
2018,4,29,16,-990.0,2355.5,1257.5
2018,4,29,17,-990.0,1928.2,1035.1
2018,4,29,18,-990.0,937.4,749.6
2018,4,29,19,-990.0,373.5,477.1
2018,4,29,20,-990.0,22.1,29.7
2018,4,29,21,-990.0,.0,.0
2018,4,29,22,-990.0,.0,.0
2018,4,29,23,-990.0,.0,.2
2018,4,30,0,-990.0,.0,.0
2018,4,30,1,-990.0,.0,.0
2018,4,30,2,-990.0,.0,.0
2018,4,30,3,-990.0,.0,.1
2018,4,30,4,-990.0,.0,.0
2018,4,30,5,-990.0,.0,.0
2018,4,30,6,-990.0,15.0,6.5
2018,4,30,7,-990.0,416.6,296.4
2018,4,30,8,-990.0,1245.8,1071.3
2018,4,30,9,-990.0,1851.1,1656.9
2018,4,30,10,-990.0,2417.9,2062.8
2018,4,30,11,-990.0,2831.3,2440.5
2018,4,30,12,-990.0,2206.8,1849.3
2018,4,30,13,-990.0,2312.8,1945.4
2018,4,30,14,-990.0,1421.6,1439.7
2018,4,30,15,-990.0,2824.4,1627.0
2018,4,30,16,-990.0,2083.2,1781.0
2018,4,30,17,-990.0,2158.0,847.3
2018,4,30,18,-990.0,1316.4,846.2
2018,4,30,19,-990.0,459.7,523.3
2018,4,30,20,-990.0,19.5,19.1
2018,4,30,21,-990.0,.0,.0
2018,4,30,22,-990.0,.0,.0
2018,4,30,23,-990.0,.0,.0
2018,5,1,0,-990.0,.0,.0
2018,5,1,1,-990.0,.0,.0
2018,5,1,2,-990.0,.0,.0
2018,5,1,3,-990.0,.0,.0
2018,5,1,4,-990.0,.0,.0
2018,5,1,5,-990.0,.0,.0
2018,5,1,6,-990.0,15.1,5.9
2018,5,1,7,-990.0,412.3,280.2
2018,5,1,8,-990.0,1252.7,1073.4
2018,5,1,9,-990.0,2091.8,1844.1
2018,5,1,10,-990.0,2878.4,2491.5
2018,5,1,11,-990.0,3466.6,3109.1
2018,5,1,12,-990.0,3688.9,3378.3
2018,5,1,13,-990.0,3926.2,3592.7
2018,5,1,14,-990.0,3241.9,3397.0
2018,5,1,15,-990.0,3500.4,2740.4
2018,5,1,16,-990.0,2564.8,1821.4
2018,5,1,17,-990.0,1991.8,1863.5
2018,5,1,18,-990.0,1048.3,916.0
2018,5,1,19,-990.0,343.7,334.9
2018,5,1,20,-990.0,30.1,33.6
2018,5,1,21,-990.0,.0,.0
2018,5,1,22,-990.0,.0,.0
2018,5,1,23,-990.0,.0,.0
2018,5,2,0,-990.0,.0,.0
2018,5,2,1,-990.0,.0,.0
2018,5,2,2,-990.0,.0,.0
2018,5,2,3,-990.0,.0,.0
2018,5,2,4,-990.0,.0,.0
2018,5,2,5,-990.0,.0,.0
2018,5,2,6,-990.0,3.2,2.3
2018,5,2,7,-990.0,103.6,126.1
2018,5,2,8,-990.0,766.3,576.4
2018,5,2,9,-990.0,1402.6,1373.9
2018,5,2,10,-990.0,764.9,1093.2
2018,5,2,11,-990.0,1403.4,1567.6
2018,5,2,12,-990.0,850.5,468.3
2018,5,2,13,-990.0,751.6,781.1
2018,5,2,14,-990.0,1175.8,1686.5
2018,5,2,15,-990.0,3221.4,2901.4
2018,5,2,16,-990.0,2018.9,2595.7
2018,5,2,17,-990.0,1011.4,1353.1
2018,5,2,18,-990.0,485.1,659.2
2018,5,2,19,-990.0,180.1,331.9
2018,5,2,20,-990.0,12.6,26.2
2018,5,2,21,-990.0,.0,.0
2018,5,2,22,-990.0,.0,.0
2018,5,2,23,-990.0,.0,.0
2018,5,3,0,-990.0,.0,.0
2018,5,3,1,-990.0,.0,.0
2018,5,3,2,-990.0,.0,.0
2018,5,3,3,-990.0,.0,.0
2018,5,3,4,-990.0,.0,.0
2018,5,3,5,-990.0,.0,.0
2018,5,3,6,-990.0,20.4,6.8
2018,5,3,7,-990.0,448.9,298.6
2018,5,3,8,-990.0,1250.2,1076.0
2018,5,3,9,-990.0,2061.9,1805.0
2018,5,3,10,-990.0,2723.1,2426.0
2018,5,3,11,-990.0,3285.9,2975.7
2018,5,3,12,-990.0,3856.9,3429.5
2018,5,3,13,-990.0,4061.4,3458.3
2018,5,3,14,-990.0,3697.3,3367.5
2018,5,3,15,-990.0,3373.4,3121.1
2018,5,3,16,-990.0,2862.6,2599.2
2018,5,3,17,-990.0,2161.8,2227.8
2018,5,3,18,-990.0,1345.5,1396.5
2018,5,3,19,-990.0,513.8,557.8
2018,5,3,20,-990.0,29.5,26.6
2018,5,3,21,-990.0,.0,.0
2018,5,3,22,-990.0,.0,.0
2018,5,3,23,-990.0,.0,.0
2018,5,4,0,-990.0,.0,.0
2018,5,4,1,-990.0,.0,.0
2018,5,4,2,-990.0,.0,.0
2018,5,4,3,-990.0,.0,.0
2018,5,4,4,-990.0,.0,.0
2018,5,4,5,-990.0,.0,.0
2018,5,4,6,-990.0,22.1,6.8
2018,5,4,7,-990.0,457.4,287.2
2018,5,4,8,-990.0,1138.7,983.8
2018,5,4,9,-990.0,2011.5,1715.1
2018,5,4,10,-990.0,2884.6,2532.8
2018,5,4,11,-990.0,3435.8,3028.1
2018,5,4,12,-990.0,3806.7,3374.1
2018,5,4,13,-990.0,3920.4,3493.1
2018,5,4,14,-990.0,3809.8,3442.5
2018,5,4,15,-990.0,3446.6,3166.9
2018,5,4,16,-990.0,2867.1,2693.2
2018,5,4,17,-990.0,2116.0,2052.6
2018,5,4,18,-990.0,1277.0,1276.2
2018,5,4,19,-990.0,496.1,526.4
2018,5,4,20,-990.0,29.0,25.2
2018,5,4,21,-990.0,.0,.0
2018,5,4,22,-990.0,.0,.0
2018,5,4,23,-990.0,.0,.0
2018,5,5,0,-990.0,.0,.0
2018,5,5,1,-990.0,.0,.0
2018,5,5,2,-990.0,.0,.0
2018,5,5,3,-990.0,.0,.0
2018,5,5,4,-990.0,.0,.0
2018,5,5,5,-990.0,.0,.0
2018,5,5,6,-990.0,26.2,12.4
2018,5,5,7,-990.0,471.0,288.0
2018,5,5,8,-990.0,1263.5,1075.2
2018,5,5,9,-990.0,2080.7,1808.7
2018,5,5,10,-990.0,2816.2,2446.1
2018,5,5,11,-990.0,3371.1,2968.3
2018,5,5,12,-990.0,3724.8,3308.9
2018,5,5,13,-990.0,3833.8,3453.7
2018,5,5,14,-990.0,3678.3,3353.8
2018,5,5,15,-990.0,3317.9,3089.6
2018,5,5,16,-990.0,2780.9,2629.3
2018,5,5,17,-990.0,2057.4,2023.8
2018,5,5,18,-990.0,1254.9,1272.2
2018,5,5,19,-990.0,491.9,521.9
2018,5,5,20,-990.0,31.4,24.3
2018,5,5,21,-990.0,.0,.0
2018,5,5,22,-990.0,.0,.0
2018,5,5,23,-990.0,.0,.0
2018,5,6,0,-990.0,.0,.0
2018,5,6,1,-990.0,.0,.0
2018,5,6,2,-990.0,.0,.0
2018,5,6,3,-990.0,.0,.0
2018,5,6,4,-990.0,.0,.0
2018,5,6,5,-990.0,.0,.0
2018,5,6,6,-990.0,25.8,12.0
2018,5,6,7,-990.0,464.1,308.5
2018,5,6,8,-990.0,1243.5,1058.9
2018,5,6,9,-990.0,2042.8,1767.8
2018,5,6,10,-990.0,2759.8,2395.2
2018,5,6,11,-990.0,3313.1,2914.7
2018,5,6,12,-990.0,3668.9,3250.9
2018,5,6,13,-990.0,3795.9,3359.0
2018,5,6,14,-990.0,3694.1,3351.0
2018,5,6,15,-990.0,3235.1,2465.3
2018,5,6,16,-990.0,1191.5,1361.0
2018,5,6,17,-990.0,2042.9,1818.7
2018,5,6,18,-990.0,1306.5,1273.8
2018,5,6,19,-990.0,612.3,644.9
2018,5,6,20,-990.0,58.6,53.2
2018,5,6,21,-990.0,.0,.0
2018,5,6,22,-990.0,.0,.0
2018,5,6,23,-990.0,.0,.0
2018,5,7,0,-990.0,.0,.0
2018,5,7,1,-990.0,.0,.0
2018,5,7,2,-990.0,.0,.0
2018,5,7,3,-990.0,.0,.0
2018,5,7,4,-990.0,.0,.0
2018,5,7,5,-990.0,.0,.0
2018,5,7,6,-990.0,19.5,11.8
2018,5,7,7,-990.0,259.3,245.8
2018,5,7,8,-990.0,1218.8,996.2
2018,5,7,9,-990.0,2001.4,1727.6
2018,5,7,10,-990.0,2702.8,2335.2
2018,5,7,11,-990.0,3256.5,2847.8
2018,5,7,12,-990.0,3611.8,3187.1
2018,5,7,13,-990.0,3742.0,3311.5
2018,5,7,14,-990.0,3648.6,3273.8
2018,5,7,15,-990.0,3186.0,3047.5
2018,5,7,16,-990.0,1769.7,2298.4
2018,5,7,17,-990.0,252.6,319.6
2018,5,7,18,-990.0,99.9,161.7
2018,5,7,19,-990.0,84.4,137.2
2018,5,7,20,-990.0,8.4,18.2
2018,5,7,21,-990.0,.0,.0
2018,5,7,22,-990.0,.0,.0
2018,5,7,23,-990.0,.0,.0
2018,5,8,0,-990.0,.0,.0
2018,5,8,1,-990.0,.0,.0
2018,5,8,2,-990.0,.0,.0
2018,5,8,3,-990.0,.0,.0
2018,5,8,4,-990.0,.0,.0
2018,5,8,5,-990.0,.0,.0
2018,5,8,6,-990.0,19.9,15.2
2018,5,8,7,-990.0,141.0,119.7
2018,5,8,8,-990.0,376.9,611.9
2018,5,8,9,-990.0,1227.4,1713.6
2018,5,8,10,-990.0,2615.8,2469.7
2018,5,8,11,-990.0,3340.2,2926.6
2018,5,8,12,-990.0,3691.7,3292.7
2018,5,8,13,-990.0,3801.4,3424.2
2018,5,8,14,-990.0,3719.8,3363.7
2018,5,8,15,-990.0,3397.8,3135.2
2018,5,8,16,-990.0,2841.4,2692.5
2018,5,8,17,-990.0,2158.2,2088.9
2018,5,8,18,-990.0,1218.7,1322.2
2018,5,8,19,-990.0,572.1,631.3
2018,5,8,20,-990.0,44.5,28.1
2018,5,8,21,-990.0,.0,.0
2018,5,8,22,-990.0,.0,.0
2018,5,8,23,-990.0,.0,.0
2018,5,9,0,-990.0,.0,.0
2018,5,9,1,-990.0,.0,.0
2018,5,9,2,-990.0,.0,.0
2018,5,9,3,-990.0,.0,.0
2018,5,9,4,-990.0,.0,.0
2018,5,9,5,-990.0,.0,.0
2018,5,9,6,-990.0,5.4,3.5
2018,5,9,7,-990.0,83.7,57.3
2018,5,9,8,-990.0,278.7,216.8
2018,5,9,9,-990.0,358.3,299.2
2018,5,9,10,-990.0,500.6,451.7
2018,5,9,11,-990.0,710.4,681.6
2018,5,9,12,-990.0,1451.3,1391.6
2018,5,9,13,-990.0,-990.0,2050.4
2018,5,9,14,-990.0,3670.9,3079.3
2018,5,9,15,-990.0,1983.6,2466.2
2018,5,9,16,-990.0,2304.5,2068.8
2018,5,9,17,-990.0,992.1,865.1
2018,5,9,18,-990.0,1241.9,1172.2
2018,5,9,19,-990.0,621.5,562.0
2018,5,9,20,-990.0,37.3,43.9
2018,5,9,21,-990.0,.0,.0
2018,5,9,22,-990.0,.0,.0
2018,5,9,23,-990.0,.0,.0
2018,5,10,0,-990.0,.0,.0
2018,5,10,1,-990.0,.0,.0
2018,5,10,2,-990.0,.0,.0
2018,5,10,3,-990.0,.0,.0
2018,5,10,4,-990.0,.0,.0
2018,5,10,5,-990.0,.0,.0
2018,5,10,6,-990.0,40.5,13.5
2018,5,10,7,-990.0,555.2,365.8
2018,5,10,8,-990.0,1224.8,1220.8
2018,5,10,9,-990.0,2114.4,1962.4
2018,5,10,10,-990.0,2503.6,2592.8
2018,5,10,11,-990.0,3503.5,3110.0
2018,5,10,12,-990.0,3843.7,3444.8
2018,5,10,13,-990.0,3945.2,3541.2
2018,5,10,14,-990.0,3814.2,3484.3
2018,5,10,15,-990.0,3453.4,3198.3
2018,5,10,16,-990.0,2892.9,2721.5
2018,5,10,17,-990.0,2174.7,2098.6
2018,5,10,18,-990.0,1326.6,1344.1
2018,5,10,19,-990.0,574.7,645.7
2018,5,10,20,-990.0,62.6,46.5
2018,5,10,21,-990.0,.0,.0
2018,5,10,22,-990.0,.0,.0
2018,5,10,23,-990.0,.0,.0
2018,5,11,0,-990.0,.0,.0
2018,5,11,1,-990.0,.0,.0
2018,5,11,2,-990.0,.0,.0
2018,5,11,3,-990.0,.0,.0
2018,5,11,4,-990.0,.0,.0
2018,5,11,5,-990.0,.0,.0
2018,5,11,6,-990.0,54.8,28.3
2018,5,11,7,-990.0,544.4,421.2
2018,5,11,8,-990.0,1143.6,898.3
2018,5,11,9,-990.0,1986.4,1868.1
2018,5,11,10,-990.0,2293.4,2355.3
2018,5,11,11,-990.0,3076.7,3058.5
2018,5,11,12,-990.0,3816.2,3408.9
2018,5,11,13,-990.0,3893.5,3553.9
2018,5,11,14,-990.0,3766.4,3479.0
2018,5,11,15,-990.0,3409.8,3207.8
2018,5,11,16,-990.0,2862.3,2729.4
2018,5,11,17,-990.0,2041.2,1983.7
2018,5,11,18,-990.0,889.3,819.1
2018,5,11,19,-990.0,441.0,436.3
2018,5,11,20,-990.0,49.7,50.8
2018,5,11,21,-990.0,.0,.0
2018,5,11,22,-990.0,.0,.0
2018,5,11,23,-990.0,.0,.0
2018,5,12,0,-990.0,.0,.0
2018,5,12,1,-990.0,.0,.0
2018,5,12,2,-990.0,.0,.0
2018,5,12,3,-990.0,.0,.0
2018,5,12,4,-990.0,.0,.0
2018,5,12,5,-990.0,.0,.0
2018,5,12,6,-990.0,43.2,15.2
2018,5,12,7,-990.0,570.6,381.1
2018,5,12,8,-990.0,1202.0,1052.2
2018,5,12,9,-990.0,849.0,1386.8
2018,5,12,10,-990.0,2134.2,1259.8
2018,5,12,11,-990.0,2519.1,2451.8
2018,5,12,12,-990.0,3081.6,3086.0
2018,5,12,13,-990.0,3333.3,2982.4
2018,5,12,14,-990.0,3307.4,2872.1
2018,5,12,15,-990.0,3573.8,2739.6
2018,5,12,16,-990.0,2979.6,2450.9
2018,5,12,17,-990.0,2425.3,2180.1
2018,5,12,18,-990.0,1430.2,1449.4
2018,5,12,19,-990.0,612.4,702.8
2018,5,12,20,-990.0,59.5,36.1
2018,5,12,21,-990.0,.0,.0
2018,5,12,22,-990.0,.0,.0
2018,5,12,23,-990.0,.0,.0
2018,5,13,0,-990.0,.0,.0
2018,5,13,1,-990.0,.0,.0
2018,5,13,2,-990.0,.0,.0
2018,5,13,3,-990.0,.0,.0
2018,5,13,4,-990.0,.0,.0
2018,5,13,5,-990.0,.0,.0
2018,5,13,6,-990.0,41.3,19.5
2018,5,13,7,-990.0,481.7,323.4
2018,5,13,8,-990.0,1288.5,1105.6
2018,5,13,9,-990.0,1993.3,1809.3
2018,5,13,10,-990.0,2966.2,2682.8
2018,5,13,11,-990.0,2888.4,3118.2
2018,5,13,12,-990.0,2794.7,3497.4
2018,5,13,13,-990.0,3783.0,3264.3
2018,5,13,14,-990.0,3756.1,3176.7
2018,5,13,15,-990.0,3178.5,3042.6
2018,5,13,16,-990.0,2912.2,2746.8
2018,5,13,17,-990.0,2197.1,1979.4
2018,5,13,18,-990.0,1385.6,1424.8
2018,5,13,19,-990.0,585.5,647.1
2018,5,13,20,-990.0,65.5,41.4
2018,5,13,21,-990.0,.0,.0
2018,5,13,22,-990.0,.0,.0
2018,5,13,23,-990.0,.0,.0
2018,5,14,0,-990.0,.0,.0
2018,5,14,1,-990.0,.0,.0
2018,5,14,2,-990.0,.0,.0
2018,5,14,3,-990.0,.0,.0
2018,5,14,4,-990.0,.0,.0
2018,5,14,5,-990.0,.0,.0
2018,5,14,6,-990.0,38.5,14.1
2018,5,14,7,-990.0,463.7,110.1
2018,5,14,8,-990.0,910.8,1132.5
2018,5,14,9,-990.0,1693.5,1797.8
2018,5,14,10,-990.0,2313.7,2501.5
2018,5,14,11,-990.0,3422.8,2866.8
2018,5,14,12,-990.0,3808.6,3439.1
2018,5,14,13,-990.0,3911.9,3564.0
2018,5,14,14,-990.0,2976.1,3616.1
2018,5,14,15,-990.0,2636.3,3366.2
2018,5,14,16,-990.0,2815.7,2791.7
2018,5,14,17,-990.0,2199.6,2151.3
2018,5,14,18,-990.0,1409.9,1422.3
2018,5,14,19,-990.0,586.5,690.5
2018,5,14,20,-990.0,62.9,46.8
2018,5,14,21,-990.0,.0,.0
2018,5,14,22,-990.0,.0,.0
2018,5,14,23,-990.0,.0,.0
2018,5,15,0,-990.0,.0,.0
2018,5,15,1,-990.0,.0,.0
2018,5,15,2,-990.0,.0,.0
2018,5,15,3,-990.0,.0,.0
2018,5,15,4,-990.0,.0,.0
2018,5,15,5,-990.0,.0,.0
2018,5,15,6,-990.0,60.3,16.8
2018,5,15,7,-990.0,606.2,370.2
2018,5,15,8,-990.0,1398.6,1214.9
2018,5,15,9,-990.0,2204.7,1947.5
2018,5,15,10,-990.0,2922.4,2571.8
2018,5,15,11,-990.0,3460.3,3076.2
2018,5,15,12,-990.0,3810.8,3420.2
2018,5,15,13,-990.0,3945.6,3560.4
2018,5,15,14,-990.0,3814.4,3484.1
2018,5,15,15,-990.0,3430.8,3186.6
2018,5,15,16,-990.0,2873.0,2684.2
2018,5,15,17,-990.0,2207.3,2141.5
2018,5,15,18,-990.0,1413.0,1437.7
2018,5,15,19,-990.0,619.1,712.8
2018,5,15,20,-990.0,78.0,44.2
2018,5,15,21,-990.0,.0,.0
2018,5,15,22,-990.0,.0,.0
2018,5,15,23,-990.0,.0,.0
2018,5,16,0,-990.0,.0,.0
2018,5,16,1,-990.0,.0,.0
2018,5,16,2,-990.0,.0,.0
2018,5,16,3,-990.0,.0,.0
2018,5,16,4,-990.0,.0,.0
2018,5,16,5,-990.0,.0,.0
2018,5,16,6,-990.0,63.2,19.2
2018,5,16,7,-990.0,616.4,376.2
2018,5,16,8,-990.0,1415.0,1220.8
2018,5,16,9,-990.0,2215.1,1947.2
2018,5,16,10,-990.0,2924.7,2567.6
2018,5,16,11,-990.0,3466.1,3080.6
2018,5,16,12,-990.0,3804.4,3409.4
2018,5,16,13,-990.0,3909.5,3520.4
2018,5,16,14,-990.0,3782.4,3469.2
2018,5,16,15,-990.0,3408.1,3163.9
2018,5,16,16,-990.0,2779.7,2719.5
2018,5,16,17,-990.0,2076.6,1982.9
2018,5,16,18,-990.0,1349.3,1357.4
2018,5,16,19,-990.0,579.7,653.7
2018,5,16,20,-990.0,71.7,53.9
2018,5,16,21,-990.0,.0,.0
2018,5,16,22,-990.0,.0,.0
2018,5,16,23,-990.0,.0,.0
2018,5,17,0,-990.0,.0,.0
2018,5,17,1,-990.0,.0,.0
2018,5,17,2,-990.0,.0,.0
2018,5,17,3,-990.0,.0,.0
2018,5,17,4,-990.0,.0,.0
2018,5,17,5,-990.0,.0,.0
2018,5,17,6,-990.0,38.0,18.6
2018,5,17,7,-990.0,570.4,365.1
2018,5,17,8,-990.0,1346.5,1152.2
2018,5,17,9,-990.0,2141.7,1856.8
2018,5,17,10,-990.0,2849.0,2460.9
2018,5,17,11,-990.0,3373.1,2992.4
2018,5,17,12,-990.0,3696.7,3329.1
2018,5,17,13,-990.0,3776.2,3421.6
2018,5,17,14,-990.0,3647.5,3376.4
2018,5,17,15,-990.0,3346.4,3091.7
2018,5,17,16,-990.0,2537.7,2681.5
2018,5,17,17,-990.0,2140.2,2101.7
2018,5,17,18,-990.0,1350.0,1381.7
2018,5,17,19,-990.0,581.0,649.5
2018,5,17,20,-990.0,75.2,57.7
2018,5,17,21,-990.0,.0,.0
2018,5,17,22,-990.0,.0,.0
2018,5,17,23,-990.0,.0,.0
2018,5,18,0,-990.0,.0,.0
2018,5,18,1,-990.0,.0,.0
2018,5,18,2,-990.0,.0,.0
2018,5,18,3,-990.0,.0,.0
2018,5,18,4,-990.0,.0,.0
2018,5,18,5,-990.0,.0,.0
2018,5,18,6,-990.0,58.7,28.1
2018,5,18,7,-990.0,472.3,389.6
2018,5,18,8,-990.0,959.7,1077.7
2018,5,18,9,-990.0,1739.1,1534.5
2018,5,18,10,-990.0,-990.0,1864.1
2018,5,18,11,-990.0,-990.0,3045.0
2018,5,18,12,-990.0,-990.0,3348.8
2018,5,18,13,-990.0,350.3,3484.9
2018,5,18,14,-990.0,337.6,3439.1
2018,5,18,15,-990.0,307.3,3164.5
2018,5,18,16,-990.0,267.4,2741.0
2018,5,18,17,-990.0,180.9,2032.4
2018,5,18,18,-990.0,93.2,1221.4
2018,5,18,19,-990.0,46.9,620.1
2018,5,18,20,-990.0,7.4,108.0
2018,5,18,21,-990.0,.0,.0
2018,5,18,22,-990.0,.0,.0
2018,5,18,23,-990.0,.0,.0
2018,5,19,0,-990.0,.0,.0
2018,5,19,1,-990.0,.0,.0
2018,5,19,2,-990.0,.0,.0
2018,5,19,3,-990.0,.0,.0
2018,5,19,4,-990.0,.0,.0
2018,5,19,5,-990.0,.0,.0
2018,5,19,6,-990.0,6.0,27.4
2018,5,19,7,-990.0,48.4,361.9
2018,5,19,8,-990.0,118.2,1149.8
2018,5,19,9,-990.0,193.9,1881.0
2018,5,19,10,-990.0,257.5,2493.2
2018,5,19,11,-990.0,306.5,2996.3
2018,5,19,12,-990.0,337.6,3331.6
2018,5,19,13,-990.0,349.9,3481.5
2018,5,19,14,-990.0,292.8,3424.2
2018,5,19,15,-990.0,211.1,3199.9
2018,5,19,16,-990.0,207.6,2653.9
2018,5,19,17,-990.0,137.0,2071.4
2018,5,19,18,-990.0,101.8,1378.6
2018,5,19,19,-990.0,54.6,676.0
2018,5,19,20,-990.0,8.4,70.4
2018,5,19,21,-990.0,.0,.0
2018,5,19,22,-990.0,.0,.0
2018,5,19,23,-990.0,.0,.0
2018,5,20,0,-990.0,.0,.0
2018,5,20,1,-990.0,.0,.0
2018,5,20,2,-990.0,.0,.0
2018,5,20,3,-990.0,.0,.0
2018,5,20,4,-990.0,.0,.0
2018,5,20,5,-990.0,.0,.0
2018,5,20,6,-990.0,3.6,21.0
2018,5,20,7,-990.0,27.9,236.5
2018,5,20,8,-990.0,107.0,579.6
2018,5,20,9,-990.0,202.8,1831.8
2018,5,20,10,-990.0,268.7,2557.8
2018,5,20,11,-990.0,291.5,2889.4
2018,5,20,12,-990.0,315.5,3394.6
2018,5,20,13,-990.0,306.9,2853.3
2018,5,20,14,-990.0,229.6,2784.1
2018,5,20,15,-990.0,240.7,2484.3
2018,5,20,16,-990.0,235.2,2697.4
2018,5,20,17,-990.0,143.7,2152.1
2018,5,20,18,-990.0,107.5,1476.3
2018,5,20,19,-990.0,42.1,734.6
2018,5,20,20,-990.0,7.7,77.4
2018,5,20,21,-990.0,.0,.0
2018,5,20,22,-990.0,.0,.0
2018,5,20,23,-990.0,.0,.0
2018,5,21,0,-990.0,.0,.0
2018,5,21,1,-990.0,.0,.0
2018,5,21,2,-990.0,.0,.0
2018,5,21,3,-990.0,.0,.0
2018,5,21,4,-990.0,.0,.0
2018,5,21,5,-990.0,.0,.0
2018,5,21,6,-990.0,6.6,28.1
2018,5,21,7,-990.0,57.2,420.7
2018,5,21,8,-990.0,100.4,1136.3
2018,5,21,9,-990.0,196.2,1933.2
2018,5,21,10,-990.0,262.4,2524.9
2018,5,21,11,-990.0,277.3,3070.5
2018,5,21,12,-990.0,344.8,3404.1
2018,5,21,13,-990.0,355.1,3508.6
